,title,name,stars,text,label_sentimen,text_clean,text_casefoldingText,text_slangwords,text_stemming,text_tokenizingText,text_stopword,text_final
177,Terminal Bus Ajibarang,Ma'muron Muron,5,Terminal yang cocok nyaman,Positif,Terminal yang cocok nyaman,terminal yang cocok nyaman,terminal yang cocok nyaman,terminal yang cocok nyaman,"['terminal', 'yang', 'cocok', 'nyaman']","['terminal', 'cocok', 'nyaman']",terminal cocok nyaman
178,Terminal Bus Ajibarang,Risma Fitriana,5,Sudah ada transbanyumas lebih efisien,Positif,Sudah ada transbanyumas lebih efisien,sudah ada transbanyumas lebih efisien,sudah ada transbanyumas lebih efisien,sudah ada transbanyumas lebih efisien,"['sudah', 'ada', 'transbanyumas', 'lebih', 'efisien']","['transbanyumas', 'efisien']",transbanyumas efisien
179,Terminal Bus Ajibarang,Andi Hadi saputra,1,Perkebunan,Negatif,Perkebunan,perkebunan,perkebunan,kebun,['kebun'],['kebun'],kebun
180,Terminal Bus Ajibarang,Fah Tif,5,Ramai selalu,Positif,Ramai selalu,ramai selalu,ramai selalu,ramai selalu,"['ramai', 'selalu']",['ramai'],ramai
181,Terminal Bus Ajibarang,Nanda cell3,5,Mantap nih pantainya,Positif,Mantap nih pantainya,mantap nih pantainya,mantap nih pantainya,mantap nih pantai,"['mantap', 'nih', 'pantai']","['mantap', 'nih', 'pantai']",mantap nih pantai
182,Terminal Bus Ajibarang,Panji aksan,5,Waw,Positif,Waw,waw,wow,wow,['wow'],['wow'],wow
183,Terminal Bus Ajibarang,Ozie Almalik,5,Rame lancar,Positif,Rame lancar,rame lancar,rame lancar,rame lancar,"['rame', 'lancar']","['rame', 'lancar']",rame lancar
184,Terminal Bus Ajibarang,Wahyu Kurniawan,5,"Bagus dan rame,agen bus nya juga ramah😊",Positif,Bagus dan rameagen bus nya juga ramah,bagus dan rameagen bus nya juga ramah,bagus dan rameagen bus nya juga ramah,bagus dan rameagen bus nya juga ramah,"['bagus', 'dan', 'rameagen', 'bus', 'nya', 'juga', 'ramah']","['bagus', 'rameagen', 'bus', 'ramah']",bagus rameagen bus ramah
185,Terminal Bus Ajibarang,Fabian Zaqif Muzafar,1,Lumayan bagus,Negatif,Lumayan bagus,lumayan bagus,lumayan bagus,lumayan bagus,"['lumayan', 'bagus']","['lumayan', 'bagus']",lumayan bagus
186,Terminal Bus Ajibarang,Toto Wijayanto,4,Sayang sekali di terminal Ajibarang sudah malam (20.00 - 20.30) & sudah sepi.,Positif,Sayang sekali di terminal Ajibarang sudah malam     sudah sepi,sayang sekali di terminal ajibarang sudah malam     sudah sepi,sayang sekali di terminal ajibarang sudah malam sudah sepi,sayang sekali di terminal ajibarang sudah malam sudah sepi,"['sayang', 'sekali', 'di', 'terminal', 'ajibarang', 'sudah', 'malam', 'sudah', 'sepi']","['sayang', 'terminal', 'ajibarang', 'malam', 'sepi']",sayang terminal ajibarang malam sepi
187,Terminal Bus Ajibarang,fanie D one,5,"Sekarang untuk masuk terminal di kenakan retribusi roda 2 2k..sepi sekarang,kasian..padahal sudah lebih rapi..",Positif,Sekarang untuk masuk terminal di kenakan retribusi roda  ksepi sekarangkasianpadahal sudah lebih rapi,sekarang untuk masuk terminal di kenakan retribusi roda  ksepi sekarangkasianpadahal sudah lebih rapi,sekarang untuk masuk terminal di kenakan retribusi roda ksepi sekarangkasianpadahal sudah lebih rapi,sekarang untuk masuk terminal di kena retribusi roda ksepi sekarangkasianpadahal sudah lebih rapi,"['sekarang', 'untuk', 'masuk', 'terminal', 'di', 'kena', 'retribusi', 'roda', 'ksepi', 'sekarangkasianpadahal', 'sudah', 'lebih', 'rapi']","['masuk', 'terminal', 'kena', 'retribusi', 'roda', 'ksepi', 'sekarangkasianpadahal', 'rapi']",masuk terminal kena retribusi roda ksepi sekarangkasianpadahal rapi
188,Terminal Bus Ajibarang,Aris Nurcholis,4,Datang malam hari saat sudah sepi. Tak bisa komentar,Positif,Datang malam hari saat sudah sepi Tak bisa komentar,datang malam hari saat sudah sepi tak bisa komentar,datang malam hari saat sudah sepi tak bisa komentar,datang malam hari saat sudah sepi tak bisa komentar,"['datang', 'malam', 'hari', 'saat', 'sudah', 'sepi', 'tak', 'bisa', 'komentar']","['malam', 'sepi', 'tak', 'komentar']",malam sepi tak komentar
189,Terminal Bus Ajibarang,aji mukhyi,5,"Bersih rapi, pemandangan belakang terminal lewat mushola bagus bgt waktu sore",Positif,Bersih rapi pemandangan belakang terminal lewat mushola bagus bgt waktu sore,bersih rapi pemandangan belakang terminal lewat mushola bagus bgt waktu sore,bersih rapi pemandangan belakang terminal lewat mushola bagus banget waktu sore,bersih rapi pandang belakang terminal lewat mushola bagus banget waktu sore,"['bersih', 'rapi', 'pandang', 'belakang', 'terminal', 'lewat', 'mushola', 'bagus', 'banget', 'waktu', 'sore']","['bersih', 'rapi', 'pandang', 'terminal', 'mushola', 'bagus', 'banget', 'sore']",bersih rapi pandang terminal mushola bagus banget sore
190,Terminal Bus Ajibarang,Rhamdani Dhani,5,Teriminal nya angkutan kota dan provinsi di ajibarang,Positif,Teriminal nya angkutan kota dan provinsi di ajibarang,teriminal nya angkutan kota dan provinsi di ajibarang,teriminal nya angkutan kota dan provinsi di ajibarang,teriminal nya angkut kota dan provinsi di ajibarang,"['teriminal', 'nya', 'angkut', 'kota', 'dan', 'provinsi', 'di', 'ajibarang']","['teriminal', 'angkut', 'kota', 'provinsi', 'ajibarang']",teriminal angkut kota provinsi ajibarang
191,Terminal Bus Ajibarang,putra aditya,4,"Tempat nya enak klo malem hari, gk terlalu padet..",Positif,Tempat nya enak klo malem hari gk terlalu padet,tempat nya enak klo malem hari gk terlalu padet,tempat nya enak kalo malam hari enggak terlalu padat,tempat nya enak kalo malam hari enggak terlalu padat,"['tempat', 'nya', 'enak', 'kalo', 'malam', 'hari', 'enggak', 'terlalu', 'padat']","['enak', 'kalo', 'malam', 'padat']",enak kalo malam padat
192,Terminal Bus Ajibarang,Ari Workaholic,5,Mampir sedela,Positif,Mampir sedela,mampir sedela,mampir sedela,mampir sedela,"['mampir', 'sedela']","['mampir', 'sedela']",mampir sedela
193,Terminal Bus Ajibarang,Munief Ell Hoed,5,"PemKab Banyumas perlu merehabilitasi terminal sebagai pengelola, Terminal Type-C yang agak memprihatinkan ini, semoga kedepan nya lebih baik lagi",Positif,PemKab Banyumas perlu merehabilitasi terminal sebagai pengelola Terminal TypeC yang agak memprihatinkan ini semoga kedepan nya lebih baik lagi,pemkab banyumas perlu merehabilitasi terminal sebagai pengelola terminal typec yang agak memprihatinkan ini semoga kedepan nya lebih baik lagi,pemkab banyumas perlu merehabilitasi terminal sebagai pengelola terminal typec yang agak memprihatinkan ini semoga kedepan nya lebih baik lagi,pemkab banyumas perlu rehabilitasi terminal bagai kelola terminal typec yang agak prihatin ini moga depan nya lebih baik lagi,"['pemkab', 'banyumas', 'perlu', 'rehabilitasi', 'terminal', 'bagai', 'kelola', 'terminal', 'typec', 'yang', 'agak', 'prihatin', 'ini', 'moga', 'depan', 'nya', 'lebih', 'baik', 'lagi']","['pemkab', 'banyumas', 'rehabilitasi', 'terminal', 'kelola', 'terminal', 'typec', 'prihatin', 'moga']",pemkab banyumas rehabilitasi terminal kelola terminal typec prihatin moga
194,Terminal Bus Ajibarang,Amrih fauzy,5,great,Positif,great,great,great,great,['great'],['great'],great
195,Terminal Bus Ajibarang,Avinda A.P,5,agen KKA Ajibarang,Positif,agen KKA Ajibarang,agen kka ajibarang,agen kakak ajibarang,agen kakak ajibarang,"['agen', 'kakak', 'ajibarang']","['agen', 'kakak', 'ajibarang']",agen kakak ajibarang
196,Terminal Bus Ajibarang,Hrpilia Liem,5,Terminal Ajibarang bertempat di sebrang ps.ajibarang.. terminal luas parkir mobil motor pribadi pun ada. Ada oleh² jugaa dikantin sebelah kiri ujung toilet ya gess... Baru 5hri yg lalu saya berkunjung ke Terminal tersebut membeli oleh² untuk dibawa ke Tangerang... See u next time Ajibarang..,Positif,Terminal Ajibarang bertempat di sebrang psajibarang terminal luas parkir mobil motor pribadi pun ada Ada oleh² jugaa dikantin sebelah kiri ujung toilet ya gess Baru hri yg lalu saya berkunjung ke Terminal tersebut membeli oleh² untuk dibawa ke Tangerang See u next time Ajibarang,terminal ajibarang bertempat di sebrang psajibarang terminal luas parkir mobil motor pribadi pun ada ada oleh² jugaa dikantin sebelah kiri ujung toilet ya gess baru hri yg lalu saya berkunjung ke terminal tersebut membeli oleh² untuk dibawa ke tangerang see u next time ajibarang,terminal ajibarang bertempat di sebrang psajibarang terminal luas parkir mobil motor pribadi pun ada ada oleh² juga dikantin sebelah kiri ujung toilet ya gess baru hari yang lalu saya berkunjung ke terminal tersebut membeli oleh² untuk dibawa ke tangerang sih lu next waktu ajibarang,terminal ajibarang tempat di sebrang psajibarang terminal luas parkir mobil motor pribadi pun ada ada oleh juga kantin belah kiri ujung toilet ya gess baru hari yang lalu saya kunjung ke terminal sebut beli oleh untuk bawa ke tangerang sih lu next waktu ajibarang,"['terminal', 'ajibarang', 'tempat', 'di', 'sebrang', 'psajibarang', 'terminal', 'luas', 'parkir', 'mobil', 'motor', 'pribadi', 'pun', 'ada', 'ada', 'oleh', 'juga', 'kantin', 'belah', 'kiri', 'ujung', 'toilet', 'ya', 'gess', 'baru', 'hari', 'yang', 'lalu', 'saya', 'kunjung', 'ke', 'terminal', 'sebut', 'beli', 'oleh', 'untuk', 'bawa', 'ke', 'tangerang', 'sih', 'lu', 'next', 'waktu', 'ajibarang']","['terminal', 'ajibarang', 'sebrang', 'psajibarang', 'terminal', 'luas', 'parkir', 'mobil', 'motor', 'pribadi', 'kantin', 'belah', 'kiri', 'ujung', 'toilet', 'gess', 'kunjung', 'terminal', 'beli', 'bawa', 'tangerang', 'lu', 'next', 'ajibarang']",terminal ajibarang sebrang psajibarang terminal luas parkir mobil motor pribadi kantin belah kiri ujung toilet gess kunjung terminal beli bawa tangerang lu next ajibarang
197,Terminal Bus Ajibarang,ahmad tiijaanii,4,Ramah Dan sopan pegawainya,Positif,Ramah Dan sopan pegawainya,ramah dan sopan pegawainya,ramah dan sopan pegawainya,ramah dan sopan pegawai,"['ramah', 'dan', 'sopan', 'pegawai']","['ramah', 'sopan', 'pegawai']",ramah sopan pegawai
198,Terminal Bus Ajibarang,heri kusuma,5,Untuk pulang dan pergi lagi...,Positif,Untuk pulang dan pergi lagi,untuk pulang dan pergi lagi,untuk pulang dan pergi lagi,untuk pulang dan pergi lagi,"['untuk', 'pulang', 'dan', 'pergi', 'lagi']","['pulang', 'pergi']",pulang pergi
199,Terminal Bus Ajibarang,Za N zie 69,4,Fasilitas,Positif,Fasilitas,fasilitas,fasilitas,fasilitas,['fasilitas'],['fasilitas'],fasilitas
200,Terminal Bus Ajibarang,Wong Wangon,5,Tempat check point,Positif,Tempat check point,tempat check point,tempat check poin,tempat check poin,"['tempat', 'check', 'poin']","['check', 'poin']",check poin
201,Terminal Bus Ajibarang,Bocah Petahunan,4,"Menurut,coba d perbaiki lagi biar luas ada penattan lah..",Positif,Menurutcoba d perbaiki lagi biar luas ada penattan lah,menurutcoba d perbaiki lagi biar luas ada penattan lah,menurutcoba di perbaiki lagi biar luas ada penattan lah,menurutcoba di baik lagi biar luas ada penattan lah,"['menurutcoba', 'di', 'baik', 'lagi', 'biar', 'luas', 'ada', 'penattan', 'lah']","['menurutcoba', 'biar', 'luas', 'penattan']",menurutcoba biar luas penattan
202,Terminal Bus Ajibarang,"M Hafizh Al, gifari",5,"Tempat di mana saya dulu bertumbuh mencari jatidiri,, sekarang tinggal kenangan to ada sebagian temen2 yg masih aktif di terminal mencari rejeki",Positif,Tempat di mana saya dulu bertumbuh mencari jatidiri sekarang tinggal kenangan to ada sebagian temen yg masih aktif di terminal mencari rejeki,tempat di mana saya dulu bertumbuh mencari jatidiri sekarang tinggal kenangan to ada sebagian temen yg masih aktif di terminal mencari rejeki,tempat di mana saya dulu bertumbuh mencari jatidiri sekarang tinggal kenangan tapi ada sebagian teman yang masih aktif di terminal mencari rejeki,tempat di mana saya dulu tumbuh cari jatidiri sekarang tinggal kenang tapi ada bagi teman yang masih aktif di terminal cari rejeki,"['tempat', 'di', 'mana', 'saya', 'dulu', 'tumbuh', 'cari', 'jatidiri', 'sekarang', 'tinggal', 'kenang', 'tapi', 'ada', 'bagi', 'teman', 'yang', 'masih', 'aktif', 'di', 'terminal', 'cari', 'rejeki']","['tumbuh', 'cari', 'jatidiri', 'tinggal', 'kenang', 'teman', 'aktif', 'terminal', 'cari', 'rejeki']",tumbuh cari jatidiri tinggal kenang teman aktif terminal cari rejeki
203,Terminal Bus Ajibarang,Mawar Merah,4,Enak mau beli oleh2 jga ada,Positif,Enak mau beli oleh jga ada,enak mau beli oleh jga ada,enak mau beli oleh juga ada,enak mau beli oleh juga ada,"['enak', 'mau', 'beli', 'oleh', 'juga', 'ada']","['enak', 'beli']",enak beli
204,Terminal Bus Ajibarang,Ahmad Fauzy,4,"Seperti terminal lainnya,,  tapi masih mendingan di banding terminal bubulak bogor,,,",Positif,Seperti terminal lainnya  tapi masih mendingan di banding terminal bubulak bogor,seperti terminal lainnya  tapi masih mendingan di banding terminal bubulak bogor,seperti terminal lainnya tapi masih mendingan di banding terminal bubulak bogor,seperti terminal lain tapi masih mending di banding terminal bubulak bogor,"['seperti', 'terminal', 'lain', 'tapi', 'masih', 'mending', 'di', 'banding', 'terminal', 'bubulak', 'bogor']","['terminal', 'mending', 'banding', 'terminal', 'bubulak', 'bogor']",terminal mending banding terminal bubulak bogor
205,Terminal Bus Ajibarang,Silvi Sayang ku,5,Good,Positif,Good,good,good,good,['good'],['good'],good
206,Terminal Bus Ajibarang,Y. Farezi,5,"Tempat nyaman,,tempat parkir luas,,banyak kuliner lokal",Positif,Tempat nyamantempat parkir luasbanyak kuliner lokal,tempat nyamantempat parkir luasbanyak kuliner lokal,tempat nyamantempat parkir luasbanyak kuliner lokal,tempat nyamantempat parkir luasbanyak kuliner lokal,"['tempat', 'nyamantempat', 'parkir', 'luasbanyak', 'kuliner', 'lokal']","['nyamantempat', 'parkir', 'luasbanyak', 'kuliner', 'lokal']",nyamantempat parkir luasbanyak kuliner lokal
207,Terminal Bus Ajibarang,Dwi 2629,5,Terminal kecil dengan sejuta kenangan,Positif,Terminal kecil dengan sejuta kenangan,terminal kecil dengan sejuta kenangan,terminal kecil dengan sejuta kenangan,terminal kecil dengan juta kenang,"['terminal', 'kecil', 'dengan', 'juta', 'kenang']","['terminal', 'juta', 'kenang']",terminal juta kenang
208,Terminal Bus Ajibarang,KiswonG Chanel,5,"Aman, tertib dan penuh kenangan",Positif,Aman tertib dan penuh kenangan,aman tertib dan penuh kenangan,aman tertib dan penuh kenangan,aman tertib dan penuh kenang,"['aman', 'tertib', 'dan', 'penuh', 'kenang']","['aman', 'tertib', 'penuh', 'kenang']",aman tertib penuh kenang
209,Terminal Bus Ajibarang,Mr. 107,5,Good jobs,Positif,Good jobs,good jobs,good jobs,good jobs,"['good', 'jobs']","['good', 'jobs']",good jobs
210,Terminal Bus Ajibarang,galang geleng,5,Lumayan,Positif,Lumayan,lumayan,lumayan,lumayan,['lumayan'],['lumayan'],lumayan
211,Terminal Bus Ajibarang,chompar champur chanel,5,Lumayan,Positif,Lumayan,lumayan,lumayan,lumayan,['lumayan'],['lumayan'],lumayan
212,Terminal Bus Ajibarang,Daryanto Asha,5,"Nice, armada mencukupi, pelayanan agen ramah , good luck sinjay Ajibarang  #busmania",Positif,Nice armada mencukupi pelayanan agen ramah  good luck sinjay Ajibarang,nice armada mencukupi pelayanan agen ramah  good luck sinjay ajibarang,nice armada mencukupi pelayanan agen ramah good luck sinjay ajibarang,nice armada cukup layan agen ramah good luck sinjay ajibarang,"['nice', 'armada', 'cukup', 'layan', 'agen', 'ramah', 'good', 'luck', 'sinjay', 'ajibarang']","['nice', 'armada', 'layan', 'agen', 'ramah', 'good', 'luck', 'sinjay', 'ajibarang']",nice armada layan agen ramah good luck sinjay ajibarang
213,Terminal Bus Ajibarang,Alif Tristanto,5,"Tempat yg bagus,nyaman dan aman",Positif,Tempat yg bagusnyaman dan aman,tempat yg bagusnyaman dan aman,tempat yang bagusnyaman dan aman,tempat yang bagusnyaman dan aman,"['tempat', 'yang', 'bagusnyaman', 'dan', 'aman']","['bagusnyaman', 'aman']",bagusnyaman aman
214,Terminal Bus Ajibarang,Pramudya Aditama Vidyabrata,4,"Terminal Bus Ajibarang adalah tempat Transit dari Bis Bis AKAP, bis luar kota dari arah selatan seperti Cilacap, Purwokerto, Jogja, dll ... Terminalnya tidak terlalu besar tetapi cukup ramai ... Banyak warung yang menyajikan Snack dan makanan berat untuk persiapan keberangkatan ke luar kota ...",Positif,Terminal Bus Ajibarang adalah tempat Transit dari Bis Bis AKAP bis luar kota dari arah selatan seperti Cilacap Purwokerto Jogja dll  Terminalnya tidak terlalu besar tetapi cukup ramai  Banyak warung yang menyajikan Snack dan makanan berat untuk persiapan keberangkatan ke luar kota,terminal bus ajibarang adalah tempat transit dari bis bis akap bis luar kota dari arah selatan seperti cilacap purwokerto jogja dll  terminalnya tidak terlalu besar tetapi cukup ramai  banyak warung yang menyajikan snack dan makanan berat untuk persiapan keberangkatan ke luar kota,terminal bus ajibarang adalah tempat transit dari bis bis akap bis luar kota dari arah selatan seperti cilacap purwokerto jogja dll terminalnya tidak terlalu besar tetapi cukup ramai banyak warung yang menyajikan snack dan makanan berat untuk persiapan keberangkatan ke luar kota,terminal bus ajibarang adalah tempat transit dari bis bis akap bis luar kota dari arah selatan seperti cilacap purwokerto jogja dll terminal tidak terlalu besar tetapi cukup ramai banyak warung yang saji snack dan makan berat untuk siap berangkat ke luar kota,"['terminal', 'bus', 'ajibarang', 'adalah', 'tempat', 'transit', 'dari', 'bis', 'bis', 'akap', 'bis', 'luar', 'kota', 'dari', 'arah', 'selatan', 'seperti', 'cilacap', 'purwokerto', 'jogja', 'dll', 'terminal', 'tidak', 'terlalu', 'besar', 'tetapi', 'cukup', 'ramai', 'banyak', 'warung', 'yang', 'saji', 'snack', 'dan', 'makan', 'berat', 'untuk', 'siap', 'berangkat', 'ke', 'luar', 'kota']","['terminal', 'bus', 'ajibarang', 'transit', 'bis', 'bis', 'akap', 'bis', 'kota', 'arah', 'selatan', 'cilacap', 'purwokerto', 'jogja', 'dll', 'terminal', 'tidak', 'ramai', 'warung', 'saji', 'snack', 'makan', 'berat', 'berangkat', 'kota']",terminal bus ajibarang transit bis bis akap bis kota arah selatan cilacap purwokerto jogja dll terminal tidak ramai warung saji snack makan berat berangkat kota
215,Terminal Baturraden,Reynold Rudyismanto,5,"Terminal bus trans Banyumas, jarak ke tempat wisata Baturraden hanya 15 menit berjalan kaki atau bisa juga naik angkot kalau males jalan kaki",Positif,Terminal bus trans Banyumas jarak ke tempat wisata Baturraden hanya  menit berjalan kaki atau bisa juga naik angkot kalau males jalan kaki,terminal bus trans banyumas jarak ke tempat wisata baturraden hanya  menit berjalan kaki atau bisa juga naik angkot kalau males jalan kaki,terminal bus trans banyumas jarak ke tempat wisata baturraden hanya menit berjalan kaki atau bisa juga naik angkot kalau malas jalan kaki,terminal bus trans banyumas jarak ke tempat wisata baturraden hanya menit jalan kaki atau bisa juga naik angkot kalau malas jalan kaki,"['terminal', 'bus', 'trans', 'banyumas', 'jarak', 'ke', 'tempat', 'wisata', 'baturraden', 'hanya', 'menit', 'jalan', 'kaki', 'atau', 'bisa', 'juga', 'naik', 'angkot', 'kalau', 'malas', 'jalan', 'kaki']","['terminal', 'bus', 'trans', 'banyumas', 'jarak', 'wisata', 'baturraden', 'menit', 'jalan', 'kaki', 'angkot', 'malas', 'jalan', 'kaki']",terminal bus trans banyumas jarak wisata baturraden menit jalan kaki angkot malas jalan kaki
216,Terminal Baturraden,Karso Karsobae,5,Mantap,Positif,Mantap,mantap,mantap,mantap,['mantap'],['mantap'],mantap
